ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-L+StopWordRemoval,TASK1,ENGLISHSYSSUM3.TXT,0.41493,0.37008,0.39122,2
ROUGE-L+StopWordRemoval,TASK1,ENGLISHSYSSUM2.TXT,0.43717,0.35231,0.39018,2
ROUGE-L+StopWordRemoval,TASK1,ENGLISHSYSSUM1.TXT,0.66712,0.21378,0.32380,2
ROUGE-L+StopWordRemoval,TASK1,ENGLISHSYSSUM4.TXT,0.39689,0.35433,0.37441,2

ROUGE-1+StopWordRemoval,TASK1,ENGLISHSYSSUM3.TXT,0.53253,0.49887,0.51516,2
ROUGE-1+StopWordRemoval,TASK1,ENGLISHSYSSUM2.TXT,0.55779,0.45224,0.49950,2
ROUGE-1+StopWordRemoval,TASK1,ENGLISHSYSSUM1.TXT,0.80113,0.19928,0.31917,2
ROUGE-1+StopWordRemoval,TASK1,ENGLISHSYSSUM4.TXT,0.53253,0.49887,0.51516,2

ROUGE-2+StopWordRemoval,TASK1,ENGLISHSYSSUM3.TXT,0.21193,0.20202,0.20686,2
ROUGE-2+StopWordRemoval,TASK1,ENGLISHSYSSUM2.TXT,0.22531,0.18600,0.20378,2
ROUGE-2+StopWordRemoval,TASK1,ENGLISHSYSSUM1.TXT,0.44299,0.10553,0.17046,2
ROUGE-2+StopWordRemoval,TASK1,ENGLISHSYSSUM4.TXT,0.21331,0.19398,0.20319,2

ROUGE-SU4+StopWordRemoval,TASK1,ENGLISHSYSSUM3.TXT,0.26822,0.25537,0.26164,2
ROUGE-SU4+StopWordRemoval,TASK1,ENGLISHSYSSUM2.TXT,0.28392,0.23431,0.25674,2
ROUGE-SU4+StopWordRemoval,TASK1,ENGLISHSYSSUM1.TXT,0.49697,0.11261,0.18361,2
ROUGE-SU4+StopWordRemoval,TASK1,ENGLISHSYSSUM4.TXT,0.27542,0.24016,0.25658,2

